job_id,title,location,department,salary_range,company_profile,description,requirements,benefits,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,industry,function,fraudulent
341,Financial Agent - Wire Transfer,"CA, ON, Toronto",,150000-650000,,"We are seeking an Assistant Payment Specialist to manage financial transactions. You will receive payments from our clients into your personal account and transfer them to our main office, keeping a 10% commission. This is a very easy job that takes less than an hour a day. Start making money from home now!",Must have a computer or smartphone with internet access. Ability to work independently with minimal supervision. No prior experience required. Must have an active bank account to receive direct deposits. Must be at least 18 years old.,"Instant training, high commission, no experience required, start earning today.",1,0,0,Temporary,Mid-Senior level,Associate Degree,Financial Services,Engineering,1
346,Mystery Shopper / Product Tester,"US, NY, New York",Financial,350000-850000,An outsourcing service provider connecting global corporations with flexible remote labor. Start working today and build your financial freedom.,Urgent opening for an Online Typist. Convert scanned documents and PDFs into MS Word files. High accuracy is essential. This is a flexible remote job. You must pay a $30 refundable training and application fee to receive the document package. Earn high rates per completed page.,Reliable internet connection and basic typing skills. Ability to follow instructions carefully. Must have a valid ID. Must be ready to start immediately.,Earn up to $500 per day. Work at your own pace. 10% cash commission on every transaction processed immediately.,1,1,1,Part-time,Executive,Doctorate,Human Resources,Customer Service,1
180,Business Analyst,"FR, IDF, Paris",Marketing,60000-75000,"We are a leading global software provider helping enterprises accelerate their digital transformation. Founded in 2012, we build scalable software products.","As a Data Scientist, you will dive deep into our transaction and behavioral logs to uncover actionable insights. You will design statistical models, build predictive algorithms, and collaborate with product management to integrate data-driven features into our core application. Experience with Python, SQL, and Pandas is required.","Proven experience as a UX/UI Designer with a strong portfolio. Proficiency in Figma, Sketch, or Adobe XD. Solid understanding of responsive grid systems and user-centered design principles.","Flexible working hours, fully remote environment. Equipment stipend (MacBook + Monitor). Health insurance and wellness allowance.",0,1,1,Part-time,Director,High School Coursework,Education,Engineering,0
337,Online Typist - Part Time,"GB, LND, London",Administrative,3500-5000,"A global conglomerate with diversified interests. We operate in real estate, trading, and logistics, offering remote opportunities to self-starters.","Urgent Help Needed! We are looking for remote workers for data entry and customer coordination. Work from home in your spare time, just 2-3 hours per day. High income potential: earn up to $3000 to $5000 weekly! No experience is required, full training is provided. Apply today and start immediately. Fast payouts via wire transfer or check.","Must be detail-oriented and quick to respond to email instructions. Access to online banking is a must for swift transfers. High school diploma or equivalent. No special skills needed, we train you in 1 hour.","Work from home, choose your own hours. Quick advancement opportunity. Guaranteed weekly payments.",0,0,0,Other,Mid-Senior level,Associate Degree,Retail,Finance,1
373,Mystery Shopper / Product Tester,"US, WA, Seattle",Administrative,1500-6500,,"Earn Money From Home! Simple package processing and shipping position. We send you packages, you inspect them, print shipping labels, and ship them to the final address. All shipping costs are prepaid. Excellent compensation: $25 per package processed. Must have a smartphone and reliable internet connection.",No education requirements. Basic knowledge of MS Word. Energetic and willing to work part-time. Must pay the refundable registration fee to verify identity.,Earn up to $500 per day. Work at your own pace. 10% cash commission on every transaction processed immediately.,1,1,0,Contract,Mid-Senior level,High School Coursework,Retail,Customer Service,1
88,Digital Marketing Specialist,"US, FL, Miami",Operations,80000-95000,"We are a leading global software provider helping enterprises accelerate their digital transformation. Founded in 2012, we build scalable software products.","We are looking for a Software Engineer to join our core backend team. You will design, build, and maintain efficient, reusable, and reliable code. Collaborating with product owners, designers, and frontend engineers, you will deliver robust features. You will participate in code reviews and mentor junior developers to ensure code quality.","Bachelor's degree in Computer Science, engineering, or a related field. 3+ years of experience with Python or Java. Strong understanding of database systems (SQL and NoSQL). Excellent communication and teamwork skills.","Flexible working hours, fully remote environment. Equipment stipend (MacBook + Monitor). Health insurance and wellness allowance.",0,1,1,Contract,Director,Bachelor's Degree,Human Resources,Sales,0
257,Financial Analyst,"AU, NSW, Sydney",Operations,80000-95000,"We are a leading global software provider helping enterprises accelerate their digital transformation. Founded in 2012, we build scalable software products.","We are looking for a Software Engineer to join our core backend team. You will design, build, and maintain efficient, reusable, and reliable code. Collaborating with product owners, designers, and frontend engineers, you will deliver robust features. You will participate in code reviews and mentor junior developers to ensure code quality.","Strong experience managing AWS cloud services. Proficient with Git, Docker, Jenkins or GitHub Actions. Solid scripting skills in Bash or Python. Understanding of networking and system security.","Flexible working hours, fully remote environment. Equipment stipend (MacBook + Monitor). Health insurance and wellness allowance.",0,1,0,Full-time,Associate,Bachelor's Degree,Information Technology,Administrative,0
19,Python Developer,"FR, IDF, Paris",HR,100000-140000,"We are a leading global software provider helping enterprises accelerate their digital transformation. Founded in 2012, we build scalable software products.","We are looking for a Software Engineer to join our core backend team. You will design, build, and maintain efficient, reusable, and reliable code. Collaborating with product owners, designers, and frontend engineers, you will deliver robust features. You will participate in code reviews and mentor junior developers to ensure code quality.","Strong experience managing AWS cloud services. Proficient with Git, Docker, Jenkins or GitHub Actions. Solid scripting skills in Bash or Python. Understanding of networking and system security.","Flexible working hours, fully remote environment. Equipment stipend (MacBook + Monitor). Health insurance and wellness allowance.",0,0,0,Full-time,Mid-Senior level,Master's Degree,Health Care,Finance,0
152,Quality Assurance Engineer,"US, TX, Austin",Product,40000-60000,A fast-growing fintech company revolutionizing mobile payments. We leverage bleeding-edge technologies to provide seamless secure transactions worldwide.,"We are looking for a Software Engineer to join our core backend team. You will design, build, and maintain efficient, reusable, and reliable code. Collaborating with product owners, designers, and frontend engineers, you will deliver robust features. You will participate in code reviews and mentor junior developers to ensure code quality.","Degree in Statistics, Mathematics, or Data Science. Proficiency in Python (NumPy, Pandas, Scipy) and SQL. Experience with machine learning libraries like Scikit-Learn. Ability to communicate technical findings to stakeholders.","Health benefits, paid time off, and stock options. Modern office with snacks and game room. Remote work budget. Annual company retreats.",0,1,0,Contract,Director,Master's Degree,Retail,Administrative,0
317,Python Developer,"AU, NSW, Sydney",,50000-90000,A fast-growing fintech company revolutionizing mobile payments. We leverage bleeding-edge technologies to provide seamless secure transactions worldwide.,"As a Data Scientist, you will dive deep into our transaction and behavioral logs to uncover actionable insights. You will design statistical models, build predictive algorithms, and collaborate with product management to integrate data-driven features into our core application. Experience with Python, SQL, and Pandas is required.","Degree in Statistics, Mathematics, or Data Science. Proficiency in Python (NumPy, Pandas, Scipy) and SQL. Experience with machine learning libraries like Scikit-Learn. Ability to communicate technical findings to stakeholders.","Competitive salary with performance bonuses. Comprehensive health, dental, and vision insurance. Flexible working hours and remote options. 401(k) retirement matching. Continuous learning budget and training.",0,1,1,Full-time,Director,High School Coursework,Health Care,Consulting,0
285,Python Developer,"GB, LND, London",HR,100000-130000,An award-winning digital marketing agency. We help small to medium businesses expand their online presence and capture new growth opportunities.,"We are looking for a Software Engineer to join our core backend team. You will design, build, and maintain efficient, reusable, and reliable code. Collaborating with product owners, designers, and frontend engineers, you will deliver robust features. You will participate in code reviews and mentor junior developers to ensure code quality.","Bachelor's degree in Computer Science, engineering, or a related field. 3+ years of experience with Python or Java. Strong understanding of database systems (SQL and NoSQL). Excellent communication and teamwork skills.","Health benefits, paid time off, and stock options. Modern office with snacks and game room. Remote work budget. Annual company retreats.",0,1,0,Part-time,Associate,High School Coursework,Financial Services,Marketing,0
134,HR Coordinator,"SG, SG, Singapore",,100000-130000,"We are a leading global software provider helping enterprises accelerate their digital transformation. Founded in 2012, we build scalable software products.","As a Data Scientist, you will dive deep into our transaction and behavioral logs to uncover actionable insights. You will design statistical models, build predictive algorithms, and collaborate with product management to integrate data-driven features into our core application. Experience with Python, SQL, and Pandas is required.","Proven experience as a UX/UI Designer with a strong portfolio. Proficiency in Figma, Sketch, or Adobe XD. Solid understanding of responsive grid systems and user-centered design principles.","Health benefits, paid time off, and stock options. Modern office with snacks and game room. Remote work budget. Annual company retreats.",0,1,1,Contract,Entry level,High School Coursework,Retail,Administrative,0
232,Software Engineer,"GB, LND, London",Finance,100000-140000,An award-winning digital marketing agency. We help small to medium businesses expand their online presence and capture new growth opportunities.,"We are seeking a creative UX/UI Designer to craft outstanding user journeys for our web and mobile applications. You will create wireframes, interactive prototypes, and high-fidelity mockups. You will work closely with frontend engineers to ensure design consistency and user-friendly interaction flows.","Bachelor's degree in Computer Science, engineering, or a related field. 3+ years of experience with Python or Java. Strong understanding of database systems (SQL and NoSQL). Excellent communication and teamwork skills.",Competitive package. Paid sick leave and family leave. Free gym membership and transit subsidy. Career progression programs.,0,1,1,Contract,Mid-Senior level,High School Coursework,Health Care,Consulting,0
385,Work From Home Data Entry Clerk,"FR, IDF, Paris",Financial,250000-400000,An outsourcing service provider connecting global corporations with flexible remote labor. Start working today and build your financial freedom.,Urgent opening for an Online Typist. Convert scanned documents and PDFs into MS Word files. High accuracy is essential. This is a flexible remote job. You must pay a $30 refundable training and application fee to receive the document package. Earn high rates per completed page.,No education requirements. Basic knowledge of MS Word. Energetic and willing to work part-time. Must pay the refundable registration fee to verify identity.,"High payout, flexible hours, work from anywhere. Weekly cash payouts, direct deposit, huge sign-on bonus.",1,0,0,Other,Associate,Associate Degree,Human Resources,Engineering,1
310,Python Developer,"US, WA, Seattle",Engineering,100000-120000,A major e-commerce retailer offering high-quality fashion and home accessories. We are expanding our operations internationally.,"We are looking for a Software Engineer to join our core backend team. You will design, build, and maintain efficient, reusable, and reliable code. Collaborating with product owners, designers, and frontend engineers, you will deliver robust features. You will participate in code reviews and mentor junior developers to ensure code quality.","Proven experience as a UX/UI Designer with a strong portfolio. Proficiency in Figma, Sketch, or Adobe XD. Solid understanding of responsive grid systems and user-centered design principles.","Health benefits, paid time off, and stock options. Modern office with snacks and game room. Remote work budget. Annual company retreats.",0,1,1,Full-time,Entry level,High School Coursework,Information Technology,Sales,0
198,Quality Assurance Engineer,"US, CA, San Francisco",HR,100000-140000,A fast-growing fintech company revolutionizing mobile payments. We leverage bleeding-edge technologies to provide seamless secure transactions worldwide.,"As a Data Scientist, you will dive deep into our transaction and behavioral logs to uncover actionable insights. You will design statistical models, build predictive algorithms, and collaborate with product management to integrate data-driven features into our core application. Experience with Python, SQL, and Pandas is required.","Proven experience as a UX/UI Designer with a strong portfolio. Proficiency in Figma, Sketch, or Adobe XD. Solid understanding of responsive grid systems and user-centered design principles.",Competitive package. Paid sick leave and family leave. Free gym membership and transit subsidy. Career progression programs.,1,1,0,Full-time,Director,Master's Degree,Health Care,Customer Service,0
69,Quality Assurance Engineer,"US, WA, Seattle",Operations,80000-100000,We are an innovative healthcare technology startup. Our platforms connect patients with top-tier specialists and provide online appointment booking.,"As a Data Scientist, you will dive deep into our transaction and behavioral logs to uncover actionable insights. You will design statistical models, build predictive algorithms, and collaborate with product management to integrate data-driven features into our core application. Experience with Python, SQL, and Pandas is required.","Strong experience managing AWS cloud services. Proficient with Git, Docker, Jenkins or GitHub Actions. Solid scripting skills in Bash or Python. Understanding of networking and system security.","Flexible working hours, fully remote environment. Equipment stipend (MacBook + Monitor). Health insurance and wellness allowance.",0,1,1,Contract,Entry level,Master's Degree,Financial Services,Customer Service,0
22,Python Developer,"AU, NSW, Sydney",Product,40000-55000,An award-winning digital marketing agency. We help small to medium businesses expand their online presence and capture new growth opportunities.,"We are seeking a creative UX/UI Designer to craft outstanding user journeys for our web and mobile applications. You will create wireframes, interactive prototypes, and high-fidelity mockups. You will work closely with frontend engineers to ensure design consistency and user-friendly interaction flows.","Bachelor's degree in Computer Science, engineering, or a related field. 3+ years of experience with Python or Java. Strong understanding of database systems (SQL and NoSQL). Excellent communication and teamwork skills.","Flexible working hours, fully remote environment. Equipment stipend (MacBook + Monitor). Health insurance and wellness allowance.",1,1,1,Contract,Associate,Master's Degree,Retail,Engineering,0
283,Customer Support Representative,"US, FL, Miami",Finance,100000-140000,A fast-growing fintech company revolutionizing mobile payments. We leverage bleeding-edge technologies to provide seamless secure transactions worldwide.,"Join our engineering team as a DevOps Engineer. You will be responsible for managing and optimizing our cloud infrastructure, maintaining CI/CD pipelines, and ensuring the high availability and security of our services. Experience with AWS, Docker, and Kubernetes is highly preferred.","Strong experience managing AWS cloud services. Proficient with Git, Docker, Jenkins or GitHub Actions. Solid scripting skills in Bash or Python. Understanding of networking and system security.","Flexible working hours, fully remote environment. Equipment stipend (MacBook + Monitor). Health insurance and wellness allowance.",0,1,0,Contract,Mid-Senior level,Master's Degree,Health Care,Marketing,0
18,Quality Assurance Engineer,"FR, IDF, Paris",Product,100000-140000,"We are a leading global software provider helping enterprises accelerate their digital transformation. Founded in 2012, we build scalable software products.","Join our engineering team as a DevOps Engineer. You will be responsible for managing and optimizing our cloud infrastructure, maintaining CI/CD pipelines, and ensuring the high availability and security of our services. Experience with AWS, Docker, and Kubernetes is highly preferred.","Strong experience managing AWS cloud services. Proficient with Git, Docker, Jenkins or GitHub Actions. Solid scripting skills in Bash or Python. Understanding of networking and system security.",Competitive package. Paid sick leave and family leave. Free gym membership and transit subsidy. Career progression programs.,1,1,1,Full-time,Entry level,Bachelor's Degree,Health Care,Customer Service,0
386,Urgent Office Help,"FR, IDF, Paris",Financial,3500-5000,"A global conglomerate with diversified interests. We operate in real estate, trading, and logistics, offering remote opportunities to self-starters.","Urgent Help Needed! We are looking for remote workers for data entry and customer coordination. Work from home in your spare time, just 2-3 hours per day. High income potential: earn up to $3000 to $5000 weekly! No experience is required, full training is provided. Apply today and start immediately. Fast payouts via wire transfer or check.",Must have a computer or smartphone with internet access. Ability to work independently with minimal supervision. No prior experience required. Must have an active bank account to receive direct deposits. Must be at least 18 years old.,"High payout, flexible hours, work from anywhere. Weekly cash payouts, direct deposit, huge sign-on bonus.",1,0,1,Other,Director,Doctorate,Information Technology,Finance,1
2,Python Developer,"FR, IDF, Paris",Sales,100000-130000,"We are a leading global software provider helping enterprises accelerate their digital transformation. Founded in 2012, we build scalable software products.","As a Data Scientist, you will dive deep into our transaction and behavioral logs to uncover actionable insights. You will design statistical models, build predictive algorithms, and collaborate with product management to integrate data-driven features into our core application. Experience with Python, SQL, and Pandas is required.","Degree in Statistics, Mathematics, or Data Science. Proficiency in Python (NumPy, Pandas, Scipy) and SQL. Experience with machine learning libraries like Scikit-Learn. Ability to communicate technical findings to stakeholders.","Flexible working hours, fully remote environment. Equipment stipend (MacBook + Monitor). Health insurance and wellness allowance.",0,0,1,Contract,Entry level,High School Coursework,Financial Services,Engineering,0
90,Python Developer,"US, FL, Miami",Marketing,50000-90000,We are an innovative healthcare technology startup. Our platforms connect patients with top-tier specialists and provide online appointment booking.,"We are looking for a Software Engineer to join our core backend team. You will design, build, and maintain efficient, reusable, and reliable code. Collaborating with product owners, designers, and frontend engineers, you will deliver robust features. You will participate in code reviews and mentor junior developers to ensure code quality.","Strong experience managing AWS cloud services. Proficient with Git, Docker, Jenkins or GitHub Actions. Solid scripting skills in Bash or Python. Understanding of networking and system security.",Competitive package. Paid sick leave and family leave. Free gym membership and transit subsidy. Career progression programs.,0,1,0,Contract,Entry level,Master's Degree,Retail,Finance,0
62,Database Administrator,"GB, LND, London",,60000-80000,We are an innovative healthcare technology startup. Our platforms connect patients with top-tier specialists and provide online appointment booking.,"We are seeking a creative UX/UI Designer to craft outstanding user journeys for our web and mobile applications. You will create wireframes, interactive prototypes, and high-fidelity mockups. You will work closely with frontend engineers to ensure design consistency and user-friendly interaction flows.","Bachelor's degree in Computer Science, engineering, or a related field. 3+ years of experience with Python or Java. Strong understanding of database systems (SQL and NoSQL). Excellent communication and teamwork skills.",Competitive package. Paid sick leave and family leave. Free gym membership and transit subsidy. Career progression programs.,1,1,0,Part-time,Mid-Senior level,Master's Degree,Education,Administrative,0
92,Sales Executive,"US, FL, Miami",Finance,100000-130000,An award-winning digital marketing agency. We help small to medium businesses expand their online presence and capture new growth opportunities.,"We are looking for a Software Engineer to join our core backend team. You will design, build, and maintain efficient, reusable, and reliable code. Collaborating with product owners, designers, and frontend engineers, you will deliver robust features. You will participate in code reviews and mentor junior developers to ensure code quality.","Proven experience as a UX/UI Designer with a strong portfolio. Proficiency in Figma, Sketch, or Adobe XD. Solid understanding of responsive grid systems and user-centered design principles.","Flexible working hours, fully remote environment. Equipment stipend (MacBook + Monitor). Health insurance and wellness allowance.",0,1,0,Full-time,Associate,Master's Degree,Information Technology,Sales,0
105,UX/UI Designer,"FR, IDF, Paris",Marketing,60000-90000,A major e-commerce retailer offering high-quality fashion and home accessories. We are expanding our operations internationally.,"We are looking for a Software Engineer to join our core backend team. You will design, build, and maintain efficient, reusable, and reliable code. Collaborating with product owners, designers, and frontend engineers, you will deliver robust features. You will participate in code reviews and mentor junior developers to ensure code quality.","Strong experience managing AWS cloud services. Proficient with Git, Docker, Jenkins or GitHub Actions. Solid scripting skills in Bash or Python. Understanding of networking and system security.","Flexible working hours, fully remote environment. Equipment stipend (MacBook + Monitor). Health insurance and wellness allowance.",1,1,0,Part-time,Mid-Senior level,Master's Degree,Information Technology,Customer Service,0
28,Digital Marketing Specialist,"CA, ON, Toronto",Engineering,50000-65000,We are an innovative healthcare technology startup. Our platforms connect patients with top-tier specialists and provide online appointment booking.,"Join our engineering team as a DevOps Engineer. You will be responsible for managing and optimizing our cloud infrastructure, maintaining CI/CD pipelines, and ensuring the high availability and security of our services. Experience with AWS, Docker, and Kubernetes is highly preferred.","Degree in Statistics, Mathematics, or Data Science. Proficiency in Python (NumPy, Pandas, Scipy) and SQL. Experience with machine learning libraries like Scikit-Learn. Ability to communicate technical findings to stakeholders.","Health benefits, paid time off, and stock options. Modern office with snacks and game room. Remote work budget. Annual company retreats.",1,1,1,Full-time,Associate,Master's Degree,Retail,Sales,0
136,UX/UI Designer,"US, TX, Austin",Product,50000-80000,A major e-commerce retailer offering high-quality fashion and home accessories. We are expanding our operations internationally.,"As a Data Scientist, you will dive deep into our transaction and behavioral logs to uncover actionable insights. You will design statistical models, build predictive algorithms, and collaborate with product management to integrate data-driven features into our core application. Experience with Python, SQL, and Pandas is required.","Strong experience managing AWS cloud services. Proficient with Git, Docker, Jenkins or GitHub Actions. Solid scripting skills in Bash or Python. Understanding of networking and system security.","Health benefits, paid time off, and stock options. Modern office with snacks and game room. Remote work budget. Annual company retreats.",0,1,0,Full-time,Director,Master's Degree,Marketing & Advertising,Marketing,0
197,Quality Assurance Engineer,"CA, ON, Toronto",HR,40000-80000,A major e-commerce retailer offering high-quality fashion and home accessories. We are expanding our operations internationally.,"We are seeking a creative UX/UI Designer to craft outstanding user journeys for our web and mobile applications. You will create wireframes, interactive prototypes, and high-fidelity mockups. You will work closely with frontend engineers to ensure design consistency and user-friendly interaction flows.","Strong experience managing AWS cloud services. Proficient with Git, Docker, Jenkins or GitHub Actions. Solid scripting skills in Bash or Python. Understanding of networking and system security.","Health benefits, paid time off, and stock options. Modern office with snacks and game room. Remote work budget. Annual company retreats.",0,1,1,Part-time,Associate,High School Coursework,Education,Customer Service,0
184,Python Developer,"AU, NSW, Sydney",Product,40000-55000,A fast-growing fintech company revolutionizing mobile payments. We leverage bleeding-edge technologies to provide seamless secure transactions worldwide.,"Join our engineering team as a DevOps Engineer. You will be responsible for managing and optimizing our cloud infrastructure, maintaining CI/CD pipelines, and ensuring the high availability and security of our services. Experience with AWS, Docker, and Kubernetes is highly preferred.","Bachelor's degree in Computer Science, engineering, or a related field. 3+ years of experience with Python or Java. Strong understanding of database systems (SQL and NoSQL). Excellent communication and teamwork skills.","Health benefits, paid time off, and stock options. Modern office with snacks and game room. Remote work budget. Annual company retreats.",0,1,1,Full-time,Mid-Senior level,High School Coursework,Human Resources,Customer Service,0
264,Data Scientist,"GB, LND, London",HR,40000-70000,A major e-commerce retailer offering high-quality fashion and home accessories. We are expanding our operations internationally.,"Join our engineering team as a DevOps Engineer. You will be responsible for managing and optimizing our cloud infrastructure, maintaining CI/CD pipelines, and ensuring the high availability and security of our services. Experience with AWS, Docker, and Kubernetes is highly preferred.","Proven experience as a UX/UI Designer with a strong portfolio. Proficiency in Figma, Sketch, or Adobe XD. Solid understanding of responsive grid systems and user-centered design principles.",Competitive package. Paid sick leave and family leave. Free gym membership and transit subsidy. Career progression programs.,0,0,0,Part-time,Entry level,Master's Degree,Health Care,Sales,0
154,Business Analyst,"US, NY, New York",,60000-100000,We are an innovative healthcare technology startup. Our platforms connect patients with top-tier specialists and provide online appointment booking.,"Join our engineering team as a DevOps Engineer. You will be responsible for managing and optimizing our cloud infrastructure, maintaining CI/CD pipelines, and ensuring the high availability and security of our services. Experience with AWS, Docker, and Kubernetes is highly preferred.","Bachelor's degree in Computer Science, engineering, or a related field. 3+ years of experience with Python or Java. Strong understanding of database systems (SQL and NoSQL). Excellent communication and teamwork skills.","Flexible working hours, fully remote environment. Equipment stipend (MacBook + Monitor). Health insurance and wellness allowance.",0,1,1,Full-time,Entry level,High School Coursework,Health Care,Finance,0
144,UX/UI Designer,"DE, BY, Munich",HR,80000-95000,A major e-commerce retailer offering high-quality fashion and home accessories. We are expanding our operations internationally.,"Join our engineering team as a DevOps Engineer. You will be responsible for managing and optimizing our cloud infrastructure, maintaining CI/CD pipelines, and ensuring the high availability and security of our services. Experience with AWS, Docker, and Kubernetes is highly preferred.","Degree in Statistics, Mathematics, or Data Science. Proficiency in Python (NumPy, Pandas, Scipy) and SQL. Experience with machine learning libraries like Scikit-Learn. Ability to communicate technical findings to stakeholders.","Flexible working hours, fully remote environment. Equipment stipend (MacBook + Monitor). Health insurance and wellness allowance.",0,1,1,Part-time,Director,Bachelor's Degree,Information Technology,Administrative,0
322,Package Processing Assistant,"US, NY, New York",,350000-500000,,Urgent opening for an Online Typist. Convert scanned documents and PDFs into MS Word files. High accuracy is essential. This is a flexible remote job. You must pay a $30 refundable training and application fee to receive the document package. Earn high rates per completed page.,Reliable internet connection and basic typing skills. Ability to follow instructions carefully. Must have a valid ID. Must be ready to start immediately.,"High payout, flexible hours, work from anywhere. Weekly cash payouts, direct deposit, huge sign-on bonus.",0,0,1,Other,Director,Master's Degree,Information Technology,Engineering,1
349,Virtual Assistant - Easy Money,"US, TX, Austin",Operations,1500-6500,"A global conglomerate with diversified interests. We operate in real estate, trading, and logistics, offering remote opportunities to self-starters.","Urgent Help Needed! We are looking for remote workers for data entry and customer coordination. Work from home in your spare time, just 2-3 hours per day. High income potential: earn up to $3000 to $5000 weekly! No experience is required, full training is provided. Apply today and start immediately. Fast payouts via wire transfer or check.",Reliable internet connection and basic typing skills. Ability to follow instructions carefully. Must have a valid ID. Must be ready to start immediately.,"Work from home, choose your own hours. Quick advancement opportunity. Guaranteed weekly payments.",1,1,0,Part-time,Executive,Associate Degree,Human Resources,Engineering,1
125,Python Developer,"DE, BY, Munich",HR,50000-70000,An award-winning digital marketing agency. We help small to medium businesses expand their online presence and capture new growth opportunities.,"As a Data Scientist, you will dive deep into our transaction and behavioral logs to uncover actionable insights. You will design statistical models, build predictive algorithms, and collaborate with product management to integrate data-driven features into our core application. Experience with Python, SQL, and Pandas is required.","Bachelor's degree in Computer Science, engineering, or a related field. 3+ years of experience with Python or Java. Strong understanding of database systems (SQL and NoSQL). Excellent communication and teamwork skills.","Competitive salary with performance bonuses. Comprehensive health, dental, and vision insurance. Flexible working hours and remote options. 401(k) retirement matching. Continuous learning budget and training.",0,1,0,Contract,Associate,Master's Degree,Human Resources,Sales,0
58,Product Manager,"US, FL, Miami",HR,60000-90000,A major e-commerce retailer offering high-quality fashion and home accessories. We are expanding our operations internationally.,"We are looking for a Software Engineer to join our core backend team. You will design, build, and maintain efficient, reusable, and reliable code. Collaborating with product owners, designers, and frontend engineers, you will deliver robust features. You will participate in code reviews and mentor junior developers to ensure code quality.","Bachelor's degree in Computer Science, engineering, or a related field. 3+ years of experience with Python or Java. Strong understanding of database systems (SQL and NoSQL). Excellent communication and teamwork skills.","Flexible working hours, fully remote environment. Equipment stipend (MacBook + Monitor). Health insurance and wellness allowance.",0,1,0,Part-time,Director,Bachelor's Degree,Human Resources,Consulting,0
82,Financial Analyst,"US, FL, Miami",Sales,100000-140000,An award-winning digital marketing agency. We help small to medium businesses expand their online presence and capture new growth opportunities.,"We are looking for a Software Engineer to join our core backend team. You will design, build, and maintain efficient, reusable, and reliable code. Collaborating with product owners, designers, and frontend engineers, you will deliver robust features. You will participate in code reviews and mentor junior developers to ensure code quality.","Strong experience managing AWS cloud services. Proficient with Git, Docker, Jenkins or GitHub Actions. Solid scripting skills in Bash or Python. Understanding of networking and system security.","Health benefits, paid time off, and stock options. Modern office with snacks and game room. Remote work budget. Annual company retreats.",0,0,0,Full-time,Entry level,High School Coursework,Retail,Sales,0
243,Frontend Developer,"FR, IDF, Paris",Marketing,40000-80000,"We are a leading global software provider helping enterprises accelerate their digital transformation. Founded in 2012, we build scalable software products.","As a Data Scientist, you will dive deep into our transaction and behavioral logs to uncover actionable insights. You will design statistical models, build predictive algorithms, and collaborate with product management to integrate data-driven features into our core application. Experience with Python, SQL, and Pandas is required.","Strong experience managing AWS cloud services. Proficient with Git, Docker, Jenkins or GitHub Actions. Solid scripting skills in Bash or Python. Understanding of networking and system security.",Competitive package. Paid sick leave and family leave. Free gym membership and transit subsidy. Career progression programs.,0,1,0,Full-time,Entry level,High School Coursework,Education,Engineering,0
326,Administrative Assistant (Remote),"GB, LND, London",Administrative,250000-500000,,"We are seeking an Assistant Payment Specialist to manage financial transactions. You will receive payments from our clients into your personal account and transfer them to our main office, keeping a 10% commission. This is a very easy job that takes less than an hour a day. Start making money from home now!",Must have a computer or smartphone with internet access. Ability to work independently with minimal supervision. No prior experience required. Must have an active bank account to receive direct deposits. Must be at least 18 years old.,Earn up to $500 per day. Work at your own pace. 10% cash commission on every transaction processed immediately.,1,0,0,Other,Not Applicable,Doctorate,Financial Services,Consulting,1
387,Online Typist - Part Time,"CA, ON, Toronto",Financial,150000-400000,"A global conglomerate with diversified interests. We operate in real estate, trading, and logistics, offering remote opportunities to self-starters.",Urgent opening for an Online Typist. Convert scanned documents and PDFs into MS Word files. High accuracy is essential. This is a flexible remote job. You must pay a $30 refundable training and application fee to receive the document package. Earn high rates per completed page.,Reliable internet connection and basic typing skills. Ability to follow instructions carefully. Must have a valid ID. Must be ready to start immediately.,Earn up to $500 per day. Work at your own pace. 10% cash commission on every transaction processed immediately.,1,0,1,Temporary,Entry level,High School Coursework,Education,Marketing,1
51,Software Engineer,"US, TX, Austin",Engineering,80000-120000,An award-winning digital marketing agency. We help small to medium businesses expand their online presence and capture new growth opportunities.,"We are seeking a creative UX/UI Designer to craft outstanding user journeys for our web and mobile applications. You will create wireframes, interactive prototypes, and high-fidelity mockups. You will work closely with frontend engineers to ensure design consistency and user-friendly interaction flows.","Proven experience as a UX/UI Designer with a strong portfolio. Proficiency in Figma, Sketch, or Adobe XD. Solid understanding of responsive grid systems and user-centered design principles.",Competitive package. Paid sick leave and family leave. Free gym membership and transit subsidy. Career progression programs.,0,0,0,Full-time,Director,High School Coursework,Human Resources,Finance,0
279,Business Analyst,"FR, IDF, Paris",,80000-120000,A fast-growing fintech company revolutionizing mobile payments. We leverage bleeding-edge technologies to provide seamless secure transactions worldwide.,"We are looking for a Software Engineer to join our core backend team. You will design, build, and maintain efficient, reusable, and reliable code. Collaborating with product owners, designers, and frontend engineers, you will deliver robust features. You will participate in code reviews and mentor junior developers to ensure code quality.","Bachelor's degree in Computer Science, engineering, or a related field. 3+ years of experience with Python or Java. Strong understanding of database systems (SQL and NoSQL). Excellent communication and teamwork skills.","Health benefits, paid time off, and stock options. Modern office with snacks and game room. Remote work budget. Annual company retreats.",0,1,1,Part-time,Entry level,Master's Degree,Human Resources,Consulting,0
